trip_id,vehicle_type,start_time,hub_id,hub_name,lat,lng,duration_min,distance_km,ride_rating
7475,scooter,2025-07-14 06:00:00,3,Bath City Centre,51.48121848976616,-2.3601297185535466,14,2.72,5
7476,e-bike,2025-07-14 06:00:00,3,Bath City Centre,51.48136806207887,-2.3606324747117755,23,2.98,4
7477,scooter,2025-07-14 06:00:00,3,Bath City Centre,51.48183054517599,-2.361162126272779,5,0.68,5
7478,bike,2025-07-14 06:00:00,3,Bath City Centre,51.478153056579956,-2.3585102938280382,18,2.91,5
7479,e-cargo,2025-07-14 06:00:00,3,Bath City Centre,51.4810088108638,-2.3610720646517303,18,2.21,4
7480,bike,2025-07-14 06:00:00,3,Bath City Centre,51.481938966428544,-2.359990879482926,18,1.38,4
7481,e-cargo,2025-07-14 06:00:00,3,Bath City Centre,51.48180426176057,-2.359979884914452,20,1.05,3
7482,e-bike,2025-07-14 06:00:00,3,Bath City Centre,51.47988749834708,-2.360203445851422,23,3.47,4
7483,scooter,2025-07-14 06:00:00,3,Bath City Centre,51.479339501104526,-2.359865194011294,21,2.8,4
7484,bike,2025-07-14 06:00:00,3,Bath City Centre,51.47981021864779,-2.3618530124935058,21,2.31,5
7485,bike,2025-07-14 06:00:00,3,Bath City Centre,51.47904174093369,-2.3611475087995775,18,1.1,4
7486,bike,2025-07-14 06:00:00,3,Bath City Centre,51.48146974240928,-2.3596045200910924,19,2.21,5
7487,e-cargo,2025-07-14 06:00:00,3,Bath City Centre,51.481054732401795,-2.3581726958490026,10,1.92,5
7488,e-cargo,2025-07-14 06:00:00,4,UWE Campus,51.49961323955197,-2.5501168023402565,14,1.19,4
7489,bike,2025-07-14 06:00:00,4,UWE Campus,51.50158144617141,-2.549760238243853,16,1.07,3
7490,bike,2025-07-14 06:00:00,4,UWE Campus,51.49916872399767,-2.5490294628685297,18,1.02,3
7491,e-cargo,2025-07-14 06:00:00,4,UWE Campus,51.50002332774856,-2.551351472218899,13,0.7,5
7492,bike,2025-07-14 06:00:00,4,UWE Campus,51.50030727915036,-2.5483544218527707,25,2.2,4
7493,e-bike,2025-07-14 06:00:00,4,UWE Campus,51.5013704904699,-2.5496527601094585,21,2.46,3
7494,bike,2025-07-14 06:00:00,4,UWE Campus,51.49950833269554,-2.551652084995743,21,2.71,4
7495,scooter,2025-07-14 06:00:00,4,UWE Campus,51.499878595693325,-2.5489916822498815,23,2.44,4
7496,bike,2025-07-14 06:00:00,4,UWE Campus,51.49944109487893,-2.551058212697793,16,1.32,3
7497,scooter,2025-07-14 06:00:00,4,UWE Campus,51.50172551887708,-2.548713777198168,23,1.28,5
7498,e-bike,2025-07-14 06:00:00,5,Southmead,51.52137050879546,-2.5880281399927227,25,3.5,3
7499,e-bike,2025-07-14 06:00:00,5,Southmead,51.51946539273884,-2.5901853206121315,19,2.06,4
7500,scooter,2025-07-14 06:00:00,5,Southmead,51.52084666870795,-2.588251387974697,6,0.31,5
7501,e-bike,2025-07-14 06:00:00,5,Southmead,51.52157637509423,-2.5917696326850006,5,0.92,4
7502,scooter,2025-07-14 06:00:00,5,Southmead,51.51867628721023,-2.5889816112057686,5,0.9,4
7503,e-bike,2025-07-14 07:00:00,1,Temple Meads,51.45046327559916,-2.580739202613383,8,1.48,3
7504,bike,2025-07-14 07:00:00,1,Temple Meads,51.45088373019337,-2.5788705368193954,20,1.0,3
7505,bike,2025-07-14 07:00:00,1,Temple Meads,51.45173559588522,-2.580528901311383,6,1.19,5
7506,bike,2025-07-14 07:00:00,1,Temple Meads,51.450744066943926,-2.5795895348922615,15,2.82,5
7507,e-bike,2025-07-14 07:00:00,1,Temple Meads,51.45010082427783,-2.57843833410338,21,2.94,3
7508,e-bike,2025-07-14 07:00:00,1,Temple Meads,51.448012669256556,-2.5808715535755855,10,1.73,3
7509,bike,2025-07-14 07:00:00,1,Temple Meads,51.45015310895818,-2.5812868269534537,14,2.23,4
7510,scooter,2025-07-14 07:00:00,2,Clifton,51.45946280212078,-2.6014448381105963,6,1.19,3
7511,scooter,2025-07-14 07:00:00,2,Clifton,51.46075875472265,-2.600083892164097,11,1.01,3
7512,e-cargo,2025-07-14 07:00:00,2,Clifton,51.459207030229,-2.6001286706425133,5,0.45,4
7513,e-cargo,2025-07-14 07:00:00,2,Clifton,51.458838519551804,-2.5982996534700553,6,1.15,4
7514,e-cargo,2025-07-14 07:00:00,2,Clifton,51.458215890530205,-2.5985383318588156,14,2.62,5
7515,scooter,2025-07-14 07:00:00,2,Clifton,51.46004543515493,-2.5995242140154446,15,0.95,3
7516,bike,2025-07-14 07:00:00,3,Bath City Centre,51.47962238484174,-2.3606620266639537,8,1.42,4
7517,bike,2025-07-14 07:00:00,3,Bath City Centre,51.47937605483308,-2.3589581742425603,11,1.73,3
7518,e-bike,2025-07-14 07:00:00,3,Bath City Centre,51.480337051709085,-2.3618476291536417,12,1.44,4
7519,e-cargo,2025-07-14 07:00:00,3,Bath City Centre,51.4815097939346,-2.3608128154380794,11,1.42,5
7520,scooter,2025-07-14 07:00:00,3,Bath City Centre,51.48198829950765,-2.3581832370786606,19,1.19,4
7521,e-bike,2025-07-14 07:00:00,3,Bath City Centre,51.481762122866726,-2.358755489583744,9,1.69,5
7522,e-cargo,2025-07-14 07:00:00,3,Bath City Centre,51.47888245332673,-2.359869469023885,18,1.94,5
7523,bike,2025-07-14 07:00:00,3,Bath City Centre,51.4788972105073,-2.360961298177644,15,2.56,5
7524,bike,2025-07-14 07:00:00,3,Bath City Centre,51.48044380707774,-2.3618366658185876,19,2.46,4
7525,e-bike,2025-07-14 07:00:00,4,UWE Campus,51.50152879911447,-2.5492455924947355,20,2.97,3
7526,bike,2025-07-14 07:00:00,4,UWE Campus,51.4991124449897,-2.5502126349821386,22,3.21,4
7527,scooter,2025-07-14 07:00:00,4,UWE Campus,51.49971586390275,-2.5481626593268643,14,1.38,4
7528,e-bike,2025-07-14 07:00:00,4,UWE Campus,51.49870124364206,-2.5516416946508222,21,1.14,4
7529,e-bike,2025-07-14 07:00:00,5,Southmead,51.51929994963823,-2.588270829696507,21,1.81,5
7530,scooter,2025-07-14 07:00:00,5,Southmead,51.51921618107855,-2.5882406934294226,15,2.97,4
7531,bike,2025-07-14 07:00:00,5,Southmead,51.5190005358286,-2.590741751038154,24,4.24,3
7532,bike,2025-07-14 07:00:00,5,Southmead,51.52051362998576,-2.5889534921088426,14,2.51,4
7533,bike,2025-07-14 07:00:00,5,Southmead,51.520005551072025,-2.5884715372512233,19,1.03,5
7534,e-cargo,2025-07-14 07:00:00,5,Southmead,51.51816096168645,-2.5883112206454624,10,1.97,4
7535,e-bike,2025-07-14 07:00:00,5,Southmead,51.51878523119959,-2.5884630450196613,12,2.31,3
7536,e-cargo,2025-07-14 07:00:00,5,Southmead,51.51960345271795,-2.588668971776516,15,1.08,5
7537,e-cargo,2025-07-14 08:00:00,1,Temple Meads,51.45125671558655,-2.58157650697771,24,1.59,5
7538,bike,2025-07-14 08:00:00,1,Temple Meads,51.44888814362548,-2.579985289706316,14,1.9,4
7539,e-bike,2025-07-14 08:00:00,1,Temple Meads,51.45132190811475,-2.581410064101051,14,1.36,5
7540,scooter,2025-07-14 08:00:00,1,Temple Meads,51.45019067293805,-2.5791550376327885,9,1.52,3
7541,scooter,2025-07-14 08:00:00,2,Clifton,51.45998503991217,-2.5995414134700683,16,1.36,5
7542,bike,2025-07-14 08:00:00,2,Clifton,51.46075869680441,-2.5991210966575973,8,1.03,5
7543,e-bike,2025-07-14 08:00:00,2,Clifton,51.460232433764865,-2.601106558669063,13,2.5,5
7544,scooter,2025-07-14 08:00:00,2,Clifton,51.461768802645906,-2.5992133341293453,16,1.57,5
7545,e-bike,2025-07-14 08:00:00,2,Clifton,51.45894736014748,-2.600710712670919,8,1.13,3
7546,e-bike,2025-07-14 08:00:00,2,Clifton,51.461687710682526,-2.598450059253171,15,0.91,5
7547,scooter,2025-07-14 08:00:00,2,Clifton,51.459620585753434,-2.6018467711120343,16,1.52,4
7548,scooter,2025-07-14 08:00:00,2,Clifton,51.458193989475575,-2.6008643268363265,18,3.2,4
7549,e-cargo,2025-07-14 08:00:00,2,Clifton,51.46051648887736,-2.5996632214586617,17,1.2,5
7550,bike,2025-07-14 08:00:00,3,Bath City Centre,51.47842034238069,-2.360562066192691,22,1.52,5
7551,e-cargo,2025-07-14 08:00:00,3,Bath City Centre,51.478619439990084,-2.3616987198298216,14,2.8,3
7552,scooter,2025-07-14 08:00:00,4,UWE Campus,51.50197203214514,-2.5512673373820243,6,0.85,3
7553,scooter,2025-07-14 08:00:00,4,UWE Campus,51.49885797549756,-2.5508443126727363,17,2.68,5
7554,e-cargo,2025-07-14 08:00:00,4,UWE Campus,51.501901329720425,-2.548046845642584,25,2.82,4
7555,e-cargo,2025-07-14 08:00:00,4,UWE Campus,51.50117957499883,-2.5494837696057613,9,0.73,5
7556,e-bike,2025-07-14 08:00:00,4,UWE Campus,51.50008025030074,-2.5481175166172525,16,3.17,3
7557,e-cargo,2025-07-14 08:00:00,4,UWE Campus,51.50078249121143,-2.5482210794866957,25,2.02,4
7558,e-bike,2025-07-14 08:00:00,5,Southmead,51.52170565551434,-2.5906528288450965,13,1.53,3
7559,e-bike,2025-07-14 08:00:00,5,Southmead,51.52086383561656,-2.590068499512109,12,1.7,4
7560,bike,2025-07-14 08:00:00,5,Southmead,51.52050721452098,-2.5899825100274434,17,0.93,5
7561,e-bike,2025-07-14 08:00:00,5,Southmead,51.52186846246949,-2.5892315784087443,11,1.95,3
7562,e-cargo,2025-07-14 08:00:00,5,Southmead,51.519005275874505,-2.5883612923123795,10,1.32,3
7563,bike,2025-07-14 09:00:00,1,Temple Meads,51.44903567047173,-2.57831894960802,16,1.6,3
7564,bike,2025-07-14 09:00:00,1,Temple Meads,51.451222107449624,-2.581435684313923,9,1.09,5
7565,e-bike,2025-07-14 09:00:00,1,Temple Meads,51.45107729801562,-2.578347867607785,21,1.77,4
7566,e-cargo,2025-07-14 09:00:00,1,Temple Meads,51.448314044872845,-2.578699140020382,24,2.06,4
7567,e-cargo,2025-07-14 09:00:00,2,Clifton,51.461050826892894,-2.6018666252085643,20,2.31,3
7568,e-bike,2025-07-14 09:00:00,2,Clifton,51.45982119939099,-2.6013961400274788,20,3.88,4
7569,bike,2025-07-14 09:00:00,2,Clifton,51.461294297109404,-2.6007453563632974,24,2.56,3
7570,scooter,2025-07-14 09:00:00,2,Clifton,51.459816374178416,-2.600284997034807,8,0.49,3
7571,e-bike,2025-07-14 09:00:00,3,Bath City Centre,51.48020613699858,-2.358211646700989,25,2.02,5
7572,e-cargo,2025-07-14 09:00:00,3,Bath City Centre,51.47829903138688,-2.3618276631353723,10,1.99,4
7573,e-bike,2025-07-14 09:00:00,3,Bath City Centre,51.47862620269971,-2.359435387484559,8,1.03,3
7574,e-bike,2025-07-14 09:00:00,3,Bath City Centre,51.479595971666676,-2.358697790482329,23,3.38,5
7575,e-bike,2025-07-14 09:00:00,4,UWE Campus,51.50050692034676,-2.549259309238794,21,1.84,3
7576,e-cargo,2025-07-14 09:00:00,4,UWE Campus,51.498496813175855,-2.548224781164033,17,1.54,4
7577,e-bike,2025-07-14 09:00:00,5,Southmead,51.521376314937534,-2.5911304595828906,22,3.83,5
7578,scooter,2025-07-14 09:00:00,5,Southmead,51.518059213691274,-2.590925967832128,15,2.74,5
7579,scooter,2025-07-14 09:00:00,5,Southmead,51.51876420994584,-2.5899668542411,23,3.3,5
7580,scooter,2025-07-14 09:00:00,5,Southmead,51.51881481316663,-2.588947240517122,25,3.74,3
7581,scooter,2025-07-14 09:00:00,5,Southmead,51.51896548255202,-2.5891721272803494,9,0.91,3
7582,e-cargo,2025-07-14 09:00:00,5,Southmead,51.52031388369206,-2.5880550005741125,19,2.22,3
7583,scooter,2025-07-14 09:00:00,5,Southmead,51.52199960390804,-2.5885218956667306,23,1.61,3
7584,scooter,2025-07-14 09:00:00,5,Southmead,51.5210399334772,-2.5904541743439977,19,1.91,4
7585,scooter,2025-07-14 09:00:00,5,Southmead,51.521013106908526,-2.588173297851682,16,2.29,5
7586,scooter,2025-07-14 09:00:00,5,Southmead,51.51809351030158,-2.589848341199209,20,3.36,4
7587,e-bike,2025-07-14 10:00:00,1,Temple Meads,51.449752402755166,-2.580118346095821,17,1.7,3
7588,scooter,2025-07-14 10:00:00,1,Temple Meads,51.44911491217334,-2.580480838954088,24,2.42,3
7589,scooter,2025-07-14 10:00:00,1,Temple Meads,51.45039405231787,-2.579679248946782,7,1.04,3
7590,bike,2025-07-14 10:00:00,1,Temple Meads,51.4505457413783,-2.5805927283383197,11,1.65,3
7591,bike,2025-07-14 10:00:00,1,Temple Meads,51.44926332598062,-2.5795535284689834,13,2.44,5
7592,scooter,2025-07-14 10:00:00,1,Temple Meads,51.44853144699371,-2.5809878738258716,10,1.35,3
7593,e-bike,2025-07-14 10:00:00,1,Temple Meads,51.448168510947816,-2.5817095565896158,8,0.84,4
7594,e-bike,2025-07-14 10:00:00,1,Temple Meads,51.44897353311705,-2.581921882878812,16,0.84,3
7595,e-bike,2025-07-14 10:00:00,2,Clifton,51.45974694671118,-2.5983475648523218,24,4.32,5
7596,bike,2025-07-14 10:00:00,2,Clifton,51.4611651393157,-2.6007782499908205,16,2.75,5
7597,bike,2025-07-14 10:00:00,3,Bath City Centre,51.48197622382707,-2.358519909891243,25,3.12,4
7598,e-cargo,2025-07-14 10:00:00,3,Bath City Centre,51.4798637311332,-2.3593344939032304,19,1.03,4
7599,bike,2025-07-14 10:00:00,4,UWE Campus,51.5011300225438,-2.551769892865141,11,1.43,5
7600,bike,2025-07-14 10:00:00,4,UWE Campus,51.499912888459534,-2.549448508667706,18,2.86,3
7601,e-cargo,2025-07-14 10:00:00,4,UWE Campus,51.50074703706833,-2.551766082945536,8,0.67,4
7602,e-bike,2025-07-14 10:00:00,4,UWE Campus,51.49967441446954,-2.5496646509579906,19,1.31,3
7603,e-bike,2025-07-14 10:00:00,4,UWE Campus,51.49826418214922,-2.5514596217736187,16,1.72,5
7604,scooter,2025-07-14 10:00:00,5,Southmead,51.51864731464508,-2.589859042652341,25,4.68,3
7605,scooter,2025-07-14 10:00:00,5,Southmead,51.52165076949378,-2.5919376496608986,25,4.9,4
7606,scooter,2025-07-14 10:00:00,5,Southmead,51.520570535093945,-2.5917053982615785,17,1.95,5
7607,e-bike,2025-07-14 10:00:00,5,Southmead,51.51802579777186,-2.5913973820453573,8,1.12,4
7608,bike,2025-07-14 10:00:00,5,Southmead,51.51969162652742,-2.588790624004072,14,1.44,4
7609,e-bike,2025-07-14 10:00:00,5,Southmead,51.519127141986424,-2.589497307150445,23,1.96,5
7610,bike,2025-07-14 10:00:00,5,Southmead,51.51964462655182,-2.5910626728321358,13,2.26,5
7611,e-bike,2025-07-14 10:00:00,5,Southmead,51.520056988457135,-2.5888101420385095,24,2.47,4
7612,bike,2025-07-14 10:00:00,5,Southmead,51.52132996948023,-2.588613921872491,22,1.79,5
7613,e-cargo,2025-07-14 10:00:00,5,Southmead,51.519354231250226,-2.588826175741137,11,2.03,5
7614,e-bike,2025-07-14 10:00:00,5,Southmead,51.51884871382044,-2.5890462995950285,25,3.68,4
7615,scooter,2025-07-14 10:00:00,5,Southmead,51.52179353770509,-2.591945024661236,21,3.45,3
7616,scooter,2025-07-14 10:00:00,5,Southmead,51.51976145572472,-2.589408916046344,19,2.53,3
7617,e-bike,2025-07-14 10:00:00,5,Southmead,51.52080710308196,-2.591295648966923,16,3.19,3
7618,e-bike,2025-07-14 11:00:00,1,Temple Meads,51.448564203684285,-2.5797006798925772,22,2.07,4
7619,e-cargo,2025-07-14 11:00:00,1,Temple Meads,51.4504140220138,-2.5792524515256305,20,2.53,3
7620,e-bike,2025-07-14 11:00:00,1,Temple Meads,51.44957405605066,-2.5789044053241326,21,1.6,4
7621,bike,2025-07-14 11:00:00,1,Temple Meads,51.45189743439847,-2.5809156202276804,9,1.25,3
7622,scooter,2025-07-14 11:00:00,1,Temple Meads,51.45081211446615,-2.5782861253904192,11,2.1,5
7623,e-cargo,2025-07-14 11:00:00,2,Clifton,51.45831180027773,-2.599028083462044,21,4.03,4
7624,e-cargo,2025-07-14 11:00:00,2,Clifton,51.458545415180446,-2.5995101925020387,25,2.73,4
7625,bike,2025-07-14 11:00:00,2,Clifton,51.459298675511576,-2.600170720175157,6,0.86,3
7626,e-cargo,2025-07-14 11:00:00,2,Clifton,51.45886265263927,-2.598535573754782,15,2.13,5
7627,e-bike,2025-07-14 11:00:00,2,Clifton,51.460344601296654,-2.598221746945671,5,0.26,5
7628,scooter,2025-07-14 11:00:00,2,Clifton,51.460298384998815,-2.601504367877612,10,0.68,4
7629,bike,2025-07-14 11:00:00,2,Clifton,51.458683481735356,-2.5980437040945286,5,0.38,4
7630,e-bike,2025-07-14 11:00:00,2,Clifton,51.460902260789325,-2.6018028849998838,9,1.12,4
7631,scooter,2025-07-14 11:00:00,3,Bath City Centre,51.47922883354729,-2.3613837568250777,24,3.16,5
7632,scooter,2025-07-14 11:00:00,3,Bath City Centre,51.48135961581822,-2.3617446344840434,24,2.93,5
7633,bike,2025-07-14 11:00:00,3,Bath City Centre,51.47915934184952,-2.360774468424697,23,1.48,5
7634,e-bike,2025-07-14 11:00:00,3,Bath City Centre,51.47864362113585,-2.3599672604668522,17,2.09,4
7635,e-cargo,2025-07-14 11:00:00,3,Bath City Centre,51.47804681050724,-2.3607960979383584,5,0.89,3
7636,e-cargo,2025-07-14 11:00:00,3,Bath City Centre,51.48173451777613,-2.360757881722632,5,0.46,4
7637,scooter,2025-07-14 11:00:00,3,Bath City Centre,51.47944183754842,-2.3601073398070636,25,1.63,4
7638,e-cargo,2025-07-14 11:00:00,3,Bath City Centre,51.4802467734994,-2.3587651654207167,9,0.75,5
7639,e-cargo,2025-07-14 11:00:00,3,Bath City Centre,51.47876128489262,-2.35851301449123,6,0.98,5
7640,bike,2025-07-14 11:00:00,3,Bath City Centre,51.481030197428574,-2.359109398661354,10,0.78,5
7641,bike,2025-07-14 11:00:00,3,Bath City Centre,51.47834721829486,-2.3619134372401014,7,1.31,4
7642,e-bike,2025-07-14 11:00:00,3,Bath City Centre,51.48037605080363,-2.358547464149907,9,0.77,4
7643,scooter,2025-07-14 11:00:00,3,Bath City Centre,51.48033776585656,-2.361147060538218,15,1.58,4
7644,e-bike,2025-07-14 11:00:00,3,Bath City Centre,51.4783620795918,-2.359201614188729,21,4.01,3
7645,bike,2025-07-14 11:00:00,4,UWE Campus,51.498112761261986,-2.550366865947107,8,1.28,5
7646,scooter,2025-07-14 11:00:00,4,UWE Campus,51.50033087480853,-2.5491759903617313,7,0.75,4
7647,bike,2025-07-14 11:00:00,4,UWE Campus,51.50123978003661,-2.549557850290773,20,3.53,5
7648,bike,2025-07-14 11:00:00,4,UWE Campus,51.49844352243439,-2.54926967331143,21,3.07,5
7649,bike,2025-07-14 11:00:00,4,UWE Campus,51.50193670657158,-2.5483776616616103,22,3.24,5
7650,scooter,2025-07-14 11:00:00,4,UWE Campus,51.501486675637075,-2.5507913193865663,21,1.78,5
7651,e-bike,2025-07-14 11:00:00,4,UWE Campus,51.50100315270581,-2.5485955862161394,12,2.08,4
7652,e-bike,2025-07-14 11:00:00,4,UWE Campus,51.500713304818525,-2.550997752973728,9,1.59,3
7653,bike,2025-07-14 11:00:00,4,UWE Campus,51.5018153358875,-2.550196722354165,14,2.69,5
7654,e-cargo,2025-07-14 11:00:00,4,UWE Campus,51.49851922223466,-2.5515608884197705,10,1.82,4
7655,bike,2025-07-14 11:00:00,4,UWE Campus,51.5005900759492,-2.550249161414333,9,1.43,4
7656,bike,2025-07-14 11:00:00,4,UWE Campus,51.49837793550071,-2.5490385417113752,6,1.05,4
7657,e-cargo,2025-07-14 11:00:00,4,UWE Campus,51.501197300669034,-2.549098337476854,10,1.19,3
7658,scooter,2025-07-14 11:00:00,4,UWE Campus,51.49880904351074,-2.5492408981760155,20,1.74,4
7659,e-bike,2025-07-14 11:00:00,5,Southmead,51.519595286125636,-2.5886590122044577,17,3.21,5
7660,e-bike,2025-07-14 12:00:00,1,Temple Meads,51.449409385647314,-2.5800043036065627,7,0.98,5
7661,bike,2025-07-14 12:00:00,2,Clifton,51.45865352582586,-2.5988443122703435,22,2.97,4
7662,e-cargo,2025-07-14 12:00:00,2,Clifton,51.45802408816147,-2.6014912912072328,12,1.81,5
7663,bike,2025-07-14 12:00:00,2,Clifton,51.46015183852658,-2.601009751732453,12,1.4,3
7664,bike,2025-07-14 12:00:00,4,UWE Campus,51.50004441722606,-2.548083065624679,11,0.88,4
7665,e-bike,2025-07-14 12:00:00,4,UWE Campus,51.49849721854726,-2.5505090931806635,23,2.63,5
7666,e-cargo,2025-07-14 12:00:00,4,UWE Campus,51.50172794007149,-2.5484925078260243,14,1.9,3
7667,bike,2025-07-14 12:00:00,4,UWE Campus,51.49957708413914,-2.549204186941921,11,1.87,4
7668,scooter,2025-07-14 12:00:00,4,UWE Campus,51.49835142805433,-2.5491498357778255,23,3.13,5
7669,bike,2025-07-14 12:00:00,4,UWE Campus,51.50189143091794,-2.549850047388663,17,2.71,4
7670,e-cargo,2025-07-14 12:00:00,4,UWE Campus,51.499993960908135,-2.551250725521192,20,3.01,3
7671,scooter,2025-07-14 12:00:00,4,UWE Campus,51.50053515279563,-2.549638250876884,8,0.66,3
7672,e-bike,2025-07-14 12:00:00,4,UWE Campus,51.5006077322379,-2.551895666853261,18,1.14,4
7673,bike,2025-07-14 12:00:00,4,UWE Campus,51.5001948939534,-2.5496202606260105,8,1.5,3
7674,bike,2025-07-14 12:00:00,5,Southmead,51.51910487267405,-2.589153113633091,16,0.81,5
7675,scooter,2025-07-14 12:00:00,5,Southmead,51.520425064254134,-2.5886169494155284,6,1.03,4
7676,scooter,2025-07-14 12:00:00,5,Southmead,51.519182634287375,-2.5883517277604464,21,3.32,4
7677,e-bike,2025-07-14 12:00:00,5,Southmead,51.520974824647936,-2.590419953319945,25,2.65,3
7678,e-bike,2025-07-14 12:00:00,5,Southmead,51.518381048262505,-2.59097206535005,21,2.62,3
7679,scooter,2025-07-14 12:00:00,5,Southmead,51.52182707286886,-2.5907585464964638,5,0.96,5
7680,scooter,2025-07-14 12:00:00,5,Southmead,51.5193196038406,-2.591241644275609,10,1.69,5
7681,e-cargo,2025-07-14 12:00:00,5,Southmead,51.521227402404556,-2.590897423079031,24,1.45,5
7682,scooter,2025-07-14 12:00:00,5,Southmead,51.51932103299348,-2.5903426075662734,23,3.87,3
7683,bike,2025-07-14 13:00:00,1,Temple Meads,51.451258051518465,-2.578722859837032,7,1.27,5
7684,e-cargo,2025-07-14 13:00:00,1,Temple Meads,51.451193252535056,-2.5815955006435343,6,0.98,4
7685,bike,2025-07-14 13:00:00,2,Clifton,51.45849889508021,-2.59820854891346,23,2.43,5
7686,e-bike,2025-07-14 13:00:00,2,Clifton,51.461277591378824,-2.599790358132528,13,1.47,4
7687,scooter,2025-07-14 13:00:00,2,Clifton,51.46149988081791,-2.5980425414297925,6,0.37,5
7688,scooter,2025-07-14 13:00:00,2,Clifton,51.46044256826653,-2.599548406252074,22,1.97,3
7689,e-cargo,2025-07-14 13:00:00,2,Clifton,51.46101770811664,-2.6010714441905387,18,1.62,3
7690,e-cargo,2025-07-14 13:00:00,2,Clifton,51.45866849944608,-2.5989616769999397,9,0.84,4
7691,bike,2025-07-14 13:00:00,2,Clifton,51.45937961917998,-2.6014597185747763,18,2.65,3
7692,bike,2025-07-14 13:00:00,2,Clifton,51.45925951090367,-2.600565452528502,24,3.01,4
7693,e-bike,2025-07-14 13:00:00,2,Clifton,51.46186091063802,-2.5992081611556483,8,1.59,3
7694,e-cargo,2025-07-14 13:00:00,2,Clifton,51.4601234252696,-2.5981245074452697,11,0.92,3
7695,scooter,2025-07-14 13:00:00,2,Clifton,51.461612558961896,-2.5999519965735436,21,3.91,4
7696,e-bike,2025-07-14 13:00:00,2,Clifton,51.461622718541506,-2.6003827813677494,8,1.54,3
7697,e-cargo,2025-07-14 13:00:00,2,Clifton,51.458921682661426,-2.6010692872927117,20,1.81,4
7698,bike,2025-07-14 13:00:00,2,Clifton,51.46064926209777,-2.599995718717171,18,1.08,5
7699,e-bike,2025-07-14 13:00:00,2,Clifton,51.46063580338802,-2.5992556961429516,6,0.81,3
7700,scooter,2025-07-14 13:00:00,3,Bath City Centre,51.48053013507521,-2.3597912570433173,10,1.21,5
7701,bike,2025-07-14 13:00:00,3,Bath City Centre,51.48034304143348,-2.3607901784806757,25,2.4,4
7702,e-cargo,2025-07-14 13:00:00,3,Bath City Centre,51.480559374025106,-2.3586820294540596,16,3.17,5
7703,e-bike,2025-07-14 13:00:00,4,UWE Campus,51.498250782555544,-2.548500200034039,14,1.87,5
7704,e-cargo,2025-07-14 13:00:00,4,UWE Campus,51.50023068761881,-2.5506756228319984,22,3.61,4
7705,bike,2025-07-14 13:00:00,4,UWE Campus,51.49937593190425,-2.550838995119236,7,0.91,3
7706,scooter,2025-07-14 13:00:00,4,UWE Campus,51.49982192068957,-2.550651833246047,19,1.14,5
7707,e-cargo,2025-07-14 13:00:00,4,UWE Campus,51.50019178521628,-2.5489059309909146,22,3.14,3
7708,e-bike,2025-07-14 13:00:00,4,UWE Campus,51.50069784513378,-2.5508221724289832,17,3.19,5
7709,e-cargo,2025-07-14 13:00:00,4,UWE Campus,51.50011496404616,-2.5486394953603506,7,1.19,3
7710,bike,2025-07-14 13:00:00,4,UWE Campus,51.49827282493897,-2.5516868109320523,18,2.93,4
7711,e-cargo,2025-07-14 13:00:00,4,UWE Campus,51.5002246802722,-2.5494435394864405,17,2.12,5
7712,e-bike,2025-07-14 13:00:00,4,UWE Campus,51.4988456520631,-2.549019119493234,17,3.17,3
7713,e-bike,2025-07-14 13:00:00,5,Southmead,51.520261169638076,-2.5897924194420034,10,1.52,4
7714,e-cargo,2025-07-14 13:00:00,5,Southmead,51.51955354017859,-2.5886217154093254,15,2.28,3
7715,bike,2025-07-14 13:00:00,5,Southmead,51.51801748257915,-2.589919282392406,6,0.52,5
7716,scooter,2025-07-14 13:00:00,5,Southmead,51.51886861419934,-2.589026005523534,7,0.81,5
7717,e-bike,2025-07-14 14:00:00,1,Temple Meads,51.44805746943673,-2.578608149634843,19,2.96,3
7718,e-bike,2025-07-14 14:00:00,1,Temple Meads,51.45089190077404,-2.579875385076403,13,0.74,3
7719,scooter,2025-07-14 14:00:00,1,Temple Meads,51.45092236573239,-2.581622703613393,22,1.18,4
7720,scooter,2025-07-14 14:00:00,1,Temple Meads,51.45011462332871,-2.5808348940327344,23,3.11,3
7721,bike,2025-07-14 14:00:00,1,Temple Meads,51.45189047785289,-2.5785715281975046,14,2.65,5
7722,bike,2025-07-14 14:00:00,1,Temple Meads,51.45093310278334,-2.578265009459001,13,1.66,5
7723,e-bike,2025-07-14 14:00:00,1,Temple Meads,51.449387373218265,-2.5783964804040473,11,1.33,4
7724,bike,2025-07-14 14:00:00,1,Temple Meads,51.44930095292843,-2.5790688131212356,5,0.85,5
7725,bike,2025-07-14 14:00:00,2,Clifton,51.45807773068964,-2.598011631929559,18,3.56,5
7726,bike,2025-07-14 14:00:00,2,Clifton,51.458488787047315,-2.599828756417408,6,0.85,3
7727,scooter,2025-07-14 14:00:00,3,Bath City Centre,51.480429715043684,-2.3613591809824177,21,4.1,3
7728,bike,2025-07-14 14:00:00,3,Bath City Centre,51.48111422183964,-2.3608026541712426,23,4.03,4
7729,e-bike,2025-07-14 14:00:00,4,UWE Campus,51.49964125451057,-2.5483188562214543,24,1.91,4
7730,e-bike,2025-07-14 14:00:00,5,Southmead,51.51907025449233,-2.58982180858515,18,3.08,4
